snapshot_ts,club,court,slot_date,slot_start,slot_end,status,raw_status,price,booking_type,source
2026-09-02T22:30:38+03:00,Divi Padel Club,№1 - Blue,2026-09-02,07:00,08:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№1 - Blue,2026-09-02,08:00,09:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№1 - Blue,2026-09-02,09:00,10:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№1 - Blue,2026-09-02,10:00,11:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№1 - Blue,2026-09-02,11:00,12:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№1 - Blue,2026-09-02,12:00,13:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№1 - Blue,2026-09-02,13:00,14:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№1 - Blue,2026-09-02,14:00,15:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№1 - Blue,2026-09-02,15:00,16:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№1 - Blue,2026-09-02,16:00,17:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№1 - Blue,2026-09-02,17:00,18:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№1 - Blue,2026-09-02,18:00,19:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№1 - Blue,2026-09-02,19:00,20:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№1 - Blue,2026-09-02,20:00,21:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№1 - Blue,2026-09-02,21:00,22:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№1 - Blue,2026-09-02,22:00,23:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№2 - Green,2026-09-02,07:00,08:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№2 - Green,2026-09-02,08:00,09:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№2 - Green,2026-09-02,09:00,10:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№2 - Green,2026-09-02,10:00,11:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№2 - Green,2026-09-02,11:00,12:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№2 - Green,2026-09-02,12:00,13:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№2 - Green,2026-09-02,13:00,14:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№2 - Green,2026-09-02,14:00,15:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№2 - Green,2026-09-02,15:00,16:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№2 - Green,2026-09-02,16:00,17:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№2 - Green,2026-09-02,17:00,18:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№2 - Green,2026-09-02,18:00,19:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№2 - Green,2026-09-02,19:00,20:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№2 - Green,2026-09-02,20:00,21:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№2 - Green,2026-09-02,21:00,22:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№2 - Green,2026-09-02,22:00,23:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№3 - Red,2026-09-02,07:00,08:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№3 - Red,2026-09-02,08:00,09:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№3 - Red,2026-09-02,09:00,10:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№3 - Red,2026-09-02,10:00,11:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№3 - Red,2026-09-02,11:00,12:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№3 - Red,2026-09-02,12:00,13:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№3 - Red,2026-09-02,13:00,14:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№3 - Red,2026-09-02,14:00,15:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№3 - Red,2026-09-02,15:00,16:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№3 - Red,2026-09-02,16:00,17:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№3 - Red,2026-09-02,17:00,18:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№3 - Red,2026-09-02,18:00,19:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№3 - Red,2026-09-02,19:00,20:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№3 - Red,2026-09-02,20:00,21:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№3 - Red,2026-09-02,21:00,22:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№3 - Red,2026-09-02,22:00,23:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№4 - Black,2026-09-02,07:00,08:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№4 - Black,2026-09-02,08:00,09:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№4 - Black,2026-09-02,09:00,10:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№4 - Black,2026-09-02,10:00,11:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№4 - Black,2026-09-02,11:00,12:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№4 - Black,2026-09-02,12:00,13:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№4 - Black,2026-09-02,13:00,14:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№4 - Black,2026-09-02,14:00,15:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№4 - Black,2026-09-02,15:00,16:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№4 - Black,2026-09-02,16:00,17:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№4 - Black,2026-09-02,17:00,18:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№4 - Black,2026-09-02,18:00,19:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№4 - Black,2026-09-02,19:00,20:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№4 - Black,2026-09-02,20:00,21:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№4 - Black,2026-09-02,21:00,22:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:38+03:00,Divi Padel Club,№4 - Black,2026-09-02,22:00,23:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:52+03:00,Ursu Padel,Padel (exterior),2026-09-02,08:00,08:30,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:52+03:00,Ursu Padel,Padel (exterior),2026-09-02,08:30,09:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:52+03:00,Ursu Padel,Padel (exterior),2026-09-02,09:00,09:30,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:52+03:00,Ursu Padel,Padel (exterior),2026-09-02,09:30,10:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:52+03:00,Ursu Padel,Padel (exterior),2026-09-02,10:00,10:30,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:52+03:00,Ursu Padel,Padel (exterior),2026-09-02,10:30,11:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:52+03:00,Ursu Padel,Padel (exterior),2026-09-02,11:00,11:30,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:52+03:00,Ursu Padel,Padel (exterior),2026-09-02,11:30,12:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:52+03:00,Ursu Padel,Padel (exterior),2026-09-02,12:00,12:30,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:52+03:00,Ursu Padel,Padel (exterior),2026-09-02,12:30,13:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:52+03:00,Ursu Padel,Padel (exterior),2026-09-02,13:00,13:30,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:52+03:00,Ursu Padel,Padel (exterior),2026-09-02,13:30,14:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:52+03:00,Ursu Padel,Padel (exterior),2026-09-02,14:00,14:30,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:52+03:00,Ursu Padel,Padel (exterior),2026-09-02,14:30,15:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:52+03:00,Ursu Padel,Padel (exterior),2026-09-02,15:00,15:30,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:52+03:00,Ursu Padel,Padel (exterior),2026-09-02,15:30,16:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:52+03:00,Ursu Padel,Padel (exterior),2026-09-02,16:00,16:30,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:52+03:00,Ursu Padel,Padel (exterior),2026-09-02,16:30,17:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:52+03:00,Ursu Padel,Padel (exterior),2026-09-02,17:00,17:30,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:52+03:00,Ursu Padel,Padel (exterior),2026-09-02,17:30,18:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:52+03:00,Ursu Padel,Padel (exterior),2026-09-02,18:00,18:30,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:52+03:00,Ursu Padel,Padel (exterior),2026-09-02,18:30,19:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:52+03:00,Ursu Padel,Padel (exterior),2026-09-02,19:00,19:30,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:52+03:00,Ursu Padel,Padel (exterior),2026-09-02,19:30,20:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:52+03:00,Ursu Padel,Padel (exterior),2026-09-02,20:00,20:30,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:52+03:00,Ursu Padel,Padel (exterior),2026-09-02,20:30,21:00,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:52+03:00,Ursu Padel,Padel (exterior),2026-09-02,21:00,21:30,past,ocupat=1,,,apify_legacy
2026-09-02T22:30:52+03:00,Ursu Padel,Padel (exterior),2026-09-02,21:30,22:00,past,ocupat=1,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№1 - Blue,2026-09-03,07:00,08:00,free,ocupat=0,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№1 - Blue,2026-09-03,08:00,09:00,booked,ocupat=1,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№1 - Blue,2026-09-03,09:00,10:00,booked,ocupat=1,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№1 - Blue,2026-09-03,10:00,11:00,booked,ocupat=1,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№1 - Blue,2026-09-03,11:00,12:00,booked,ocupat=1,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№1 - Blue,2026-09-03,12:00,13:00,booked,ocupat=1,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№1 - Blue,2026-09-03,13:00,14:00,free,ocupat=0,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№1 - Blue,2026-09-03,14:00,15:00,free,ocupat=0,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№1 - Blue,2026-09-03,15:00,16:00,free,ocupat=0,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№1 - Blue,2026-09-03,16:00,17:00,free,ocupat=0,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№1 - Blue,2026-09-03,17:00,18:00,booked,ocupat=1,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№1 - Blue,2026-09-03,18:00,19:00,booked,ocupat=1,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№1 - Blue,2026-09-03,19:00,20:00,booked,ocupat=1,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№1 - Blue,2026-09-03,20:00,21:00,booked,ocupat=1,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№1 - Blue,2026-09-03,21:00,22:00,booked,ocupat=1,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№1 - Blue,2026-09-03,22:00,23:00,booked,ocupat=1,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№2 - Green,2026-09-03,07:00,08:00,free,ocupat=0,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№2 - Green,2026-09-03,08:00,09:00,booked,ocupat=1,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№2 - Green,2026-09-03,09:00,10:00,booked,ocupat=1,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№2 - Green,2026-09-03,10:00,11:00,booked,ocupat=1,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№2 - Green,2026-09-03,11:00,12:00,booked,ocupat=1,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№2 - Green,2026-09-03,12:00,13:00,booked,ocupat=1,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№2 - Green,2026-09-03,13:00,14:00,free,ocupat=0,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№2 - Green,2026-09-03,14:00,15:00,free,ocupat=0,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№2 - Green,2026-09-03,15:00,16:00,free,ocupat=0,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№2 - Green,2026-09-03,16:00,17:00,free,ocupat=0,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№2 - Green,2026-09-03,17:00,18:00,free,ocupat=0,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№2 - Green,2026-09-03,18:00,19:00,booked,ocupat=1,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№2 - Green,2026-09-03,19:00,20:00,booked,ocupat=1,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№2 - Green,2026-09-03,20:00,21:00,booked,ocupat=1,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№2 - Green,2026-09-03,21:00,22:00,booked,ocupat=1,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№2 - Green,2026-09-03,22:00,23:00,booked,ocupat=1,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№3 - Red,2026-09-03,07:00,08:00,free,ocupat=0,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№3 - Red,2026-09-03,08:00,09:00,free,ocupat=0,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№3 - Red,2026-09-03,09:00,10:00,booked,ocupat=1,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№3 - Red,2026-09-03,10:00,11:00,booked,ocupat=1,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№3 - Red,2026-09-03,11:00,12:00,booked,ocupat=1,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№3 - Red,2026-09-03,12:00,13:00,booked,ocupat=1,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№3 - Red,2026-09-03,13:00,14:00,free,ocupat=0,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№3 - Red,2026-09-03,14:00,15:00,free,ocupat=0,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№3 - Red,2026-09-03,15:00,16:00,free,ocupat=0,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№3 - Red,2026-09-03,16:00,17:00,free,ocupat=0,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№3 - Red,2026-09-03,17:00,18:00,free,ocupat=0,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№3 - Red,2026-09-03,18:00,19:00,booked,ocupat=1,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№3 - Red,2026-09-03,19:00,20:00,booked,ocupat=1,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№3 - Red,2026-09-03,20:00,21:00,booked,ocupat=1,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№3 - Red,2026-09-03,21:00,22:00,booked,ocupat=1,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№3 - Red,2026-09-03,22:00,23:00,booked,ocupat=1,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№4 - Black,2026-09-03,07:00,08:00,free,ocupat=0,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№4 - Black,2026-09-03,08:00,09:00,free,ocupat=0,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№4 - Black,2026-09-03,09:00,10:00,free,ocupat=0,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№4 - Black,2026-09-03,10:00,11:00,booked,ocupat=1,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№4 - Black,2026-09-03,11:00,12:00,free,ocupat=0,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№4 - Black,2026-09-03,12:00,13:00,free,ocupat=0,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№4 - Black,2026-09-03,13:00,14:00,free,ocupat=0,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№4 - Black,2026-09-03,14:00,15:00,free,ocupat=0,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№4 - Black,2026-09-03,15:00,16:00,free,ocupat=0,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№4 - Black,2026-09-03,16:00,17:00,free,ocupat=0,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№4 - Black,2026-09-03,17:00,18:00,booked,ocupat=1,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№4 - Black,2026-09-03,18:00,19:00,booked,ocupat=1,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№4 - Black,2026-09-03,19:00,20:00,booked,ocupat=1,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№4 - Black,2026-09-03,20:00,21:00,booked,ocupat=1,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№4 - Black,2026-09-03,21:00,22:00,booked,ocupat=1,,,apify_legacy
2026-09-03T06:00:35+03:00,Divi Padel Club,№4 - Black,2026-09-03,22:00,23:00,booked,ocupat=1,,,apify_legacy
2026-09-03T06:00:47+03:00,Ursu Padel,Padel (exterior),2026-09-03,08:00,08:30,free,ocupat=0,,,apify_legacy
2026-09-03T06:00:47+03:00,Ursu Padel,Padel (exterior),2026-09-03,08:30,09:00,free,ocupat=0,,,apify_legacy
2026-09-03T06:00:47+03:00,Ursu Padel,Padel (exterior),2026-09-03,09:00,09:30,free,ocupat=0,,,apify_legacy
2026-09-03T06:00:47+03:00,Ursu Padel,Padel (exterior),2026-09-03,09:30,10:00,free,ocupat=0,,,apify_legacy
2026-09-03T06:00:47+03:00,Ursu Padel,Padel (exterior),2026-09-03,10:00,10:30,free,ocupat=0,,,apify_legacy
2026-09-03T06:00:47+03:00,Ursu Padel,Padel (exterior),2026-09-03,10:30,11:00,free,ocupat=0,,,apify_legacy
2026-09-03T06:00:47+03:00,Ursu Padel,Padel (exterior),2026-09-03,11:00,11:30,free,ocupat=0,,,apify_legacy
2026-09-03T06:00:47+03:00,Ursu Padel,Padel (exterior),2026-09-03,11:30,12:00,free,ocupat=0,,,apify_legacy
2026-09-03T06:00:47+03:00,Ursu Padel,Padel (exterior),2026-09-03,12:00,12:30,free,ocupat=0,,,apify_legacy
2026-09-03T06:00:47+03:00,Ursu Padel,Padel (exterior),2026-09-03,12:30,13:00,free,ocupat=0,,,apify_legacy
2026-09-03T06:00:47+03:00,Ursu Padel,Padel (exterior),2026-09-03,13:00,13:30,free,ocupat=0,,,apify_legacy
2026-09-03T06:00:47+03:00,Ursu Padel,Padel (exterior),2026-09-03,13:30,14:00,free,ocupat=0,,,apify_legacy
2026-09-03T06:00:47+03:00,Ursu Padel,Padel (exterior),2026-09-03,14:00,14:30,free,ocupat=0,,,apify_legacy
2026-09-03T06:00:47+03:00,Ursu Padel,Padel (exterior),2026-09-03,14:30,15:00,free,ocupat=0,,,apify_legacy
2026-09-03T06:00:47+03:00,Ursu Padel,Padel (exterior),2026-09-03,15:00,15:30,free,ocupat=0,,,apify_legacy
2026-09-03T06:00:47+03:00,Ursu Padel,Padel (exterior),2026-09-03,15:30,16:00,free,ocupat=0,,,apify_legacy
2026-09-03T06:00:47+03:00,Ursu Padel,Padel (exterior),2026-09-03,16:00,16:30,free,ocupat=0,,,apify_legacy
2026-09-03T06:00:47+03:00,Ursu Padel,Padel (exterior),2026-09-03,16:30,17:00,free,ocupat=0,,,apify_legacy
2026-09-03T06:00:47+03:00,Ursu Padel,Padel (exterior),2026-09-03,17:00,17:30,free,ocupat=0,,,apify_legacy
2026-09-03T06:00:47+03:00,Ursu Padel,Padel (exterior),2026-09-03,17:30,18:00,free,ocupat=0,,,apify_legacy
2026-09-03T06:00:47+03:00,Ursu Padel,Padel (exterior),2026-09-03,18:00,18:30,free,ocupat=0,,,apify_legacy
2026-09-03T06:00:47+03:00,Ursu Padel,Padel (exterior),2026-09-03,18:30,19:00,free,ocupat=0,,,apify_legacy
2026-09-03T06:00:47+03:00,Ursu Padel,Padel (exterior),2026-09-03,19:00,19:30,booked,ocupat=1,,,apify_legacy
2026-09-03T06:00:47+03:00,Ursu Padel,Padel (exterior),2026-09-03,19:30,20:00,booked,ocupat=1,,,apify_legacy
2026-09-03T06:00:47+03:00,Ursu Padel,Padel (exterior),2026-09-03,20:00,20:30,booked,ocupat=1,,,apify_legacy
2026-09-03T06:00:47+03:00,Ursu Padel,Padel (exterior),2026-09-03,20:30,21:00,booked,ocupat=1,,,apify_legacy
2026-09-03T06:00:47+03:00,Ursu Padel,Padel (exterior),2026-09-03,21:00,21:30,free,ocupat=0,,,apify_legacy
2026-09-03T06:00:47+03:00,Ursu Padel,Padel (exterior),2026-09-03,21:30,22:00,free,ocupat=0,,,apify_legacy
2026-09-03T06:30:35+03:00,Divi Padel Club,№1 - Blue,2026-09-03,07:00,08:00,free,ocupat=0,,,apify_legacy
2026-09-03T06:30:35+03:00,Divi Padel Club,№1 - Blue,2026-09-03,08:00,09:00,booked,ocupat=1,,,apify_legacy
2026-09-03T06:30:35+03:00,Divi Padel Club,№1 - Blue,2026-09-03,09:00,10:00,booked,ocupat=1,,,apify_legacy
2026-09-03T06:30:35+03:00,Divi Padel Club,№1 - Blue,2026-09-03,10:00,11:00,booked,ocupat=1,,,apify_legacy
2026-09-03T06:30:35+03:00,Divi Padel Club,№1 - Blue,2026-09-03,11:00,12:00,booked,ocupat=1,,,apify_legacy
2026-09-03T06:30:35+03:00,Divi Padel Club,№1 - Blue,2026-09-03,12:00,13:00,booked,ocupat=1,,,apify_legacy
2026-09-03T06:30:35+03:00,Divi Padel Club,№1 - Blue,2026-09-03,13:00,14:00,free,ocupat=0,,,apify_legacy
2026-09-03T06:30:35+03:00,Divi Padel Club,№1 - Blue,2026-09-03,14:00,15:00,free,ocupat=0,,,apify_legacy
2026-09-03T06:30:35+03:00,Divi Padel Club,№1 - Blue,2026-09-03,15:00,16:00,free,ocupat=0,,,apify_legacy
2026-09-03T06:30:35+03:00,Divi Padel Club,№1 - Blue,2026-09-03,16:00,17:00,free,ocupat=0,,,apify_legacy
2026-09-03T06:30:35+03:00,Divi Padel Club,№1 - Blue,2026-09-03,17:00,18:00,booked,ocupat=1,,,apify_legacy
2026-09-03T06:30:35+03:00,Divi Padel Club,№1 - Blue,2026-09-03,18:00,19:00,booked,ocupat=1,,,apify_legacy
2026-09-03T06:30:35+03:00,Divi Padel Club,№1 - Blue,2026-09-03,19:00,20:00,booked,ocupat=1,,,apify_legacy
2026-09-03T06:30:35+03:00,Divi Padel Club,№1 - Blue,2026-09-03,20:00,21:00,booked,ocupat=1,,,apify_legacy
2026-09-03T06:30:35+03:00,Divi Padel Club,№1 - Blue,2026-09-03,21:00,22:00,booked,ocupat=1,,,apify_legacy
2026-09-03T06:30:35+03:00,Divi Padel Club,№1 - Blue,2026-09-03,22:00,23:00,booked,ocupat=1,,,apify_legacy
2026-09-03T06:30:35+03:00,Divi Padel Club,№2 - Green,2026-09-03,07:00,08:00,free,ocupat=0,,,apify_legacy
2026-09-03T06:30:35+03:00,Divi Padel Club,№2 - Green,2026-09-03,08:00,09:00,booked,ocupat=1,,,apify_legacy
2026-09-03T06:30:35+03:00,Divi Padel Club,№2 - Green,2026-09-03,09:00,10:00,booked,ocupat=1,,,apify_legacy
2026-09-03T06:30:35+03:00,Divi Padel Club,№2 - Green,2026-09-03,10:00,11:00,booked,ocupat=1,,,apify_legacy
2026-09-03T06:30:35+03:00,Divi Padel Club,№2 - Green,2026-09-03,11:00,12:00,booked,ocupat=1,,,apify_legacy
2026-09-03T06:30:35+03:00,Divi Padel Club,№2 - Green,2026-09-03,12:00,13:00,booked,ocupat=1,,,apify_legacy
2026-09-03T06:30:35+03:00,Divi Padel Club,№2 - Green,2026-09-03,13:00,14:00,free,ocupat=0,,,apify_legacy
2026-09-03T06:30:35+03:00,Divi Padel Club,№2 - Green,2026-09-03,14:00,15:00,free,ocupat=0,,,apify_legacy
2026-09-03T06:30:35+03:00,Divi Padel Club,№2 - Green,2026-09-03,15:00,16:00,free,ocupat=0,,,apify_legacy
